date,Open,High,Low,Close
2022-06-14 10:00:00,1815.968,1818.108,1812.448,1813.928
2022-06-14 11:00:00,1813.868,1815.483,1809.278,1810.368
2022-06-14 12:00:00,1810.368,1814.563,1809.348,1812.264
2022-06-14 13:00:00,1812.183,1813.358,1810.728,1811.248
2022-06-14 14:00:00,1811.248,1812.088,1807.098,1807.156
2022-06-14 15:00:00,1807.156,1810.398,1804.963,1808.238
2022-06-14 16:00:00,1808.358,1809.878,1806.574,1808.148
2022-06-14 18:00:00,1807.438,1809.298,1807.248,1808.658
2022-06-14 19:00:00,1808.618,1810.913,1807.588,1810.773
2022-06-14 20:00:00,1810.813,1811.668,1808.528,1811.288
2022-06-14 21:00:00,1811.268,1817.408,1810.478,1815.738
2022-06-14 22:00:00,1815.678,1819.248,1815.518,1817.188
2022-06-14 23:00:00,1817.188,1817.188,1813.898,1815.518
2022-06-15 00:00:00,1815.508,1816.538,1813.218,1814.414
2022-06-15 01:00:00,1814.438,1818.864,1813.108,1817.924
2022-06-15 02:00:00,1817.848,1822.718,1817.378,1820.366
2022-06-15 03:00:00,1820.439,1823.954,1818.288,1820.658
2022-06-15 04:00:00,1820.644,1822.858,1817.278,1822.098
2022-06-15 05:00:00,1822.088,1826.084,1820.298,1825.294
2022-06-15 06:00:00,1825.314,1827.508,1823.418,1825.228
2022-06-15 07:00:00,1825.208,1835.378,1824.308,1831.014
2022-06-15 08:00:00,1830.978,1836.416,1828.451,1831.488
2022-06-15 09:00:00,1831.578,1832.864,1823.438,1823.848
2022-06-15 10:00:00,1823.824,1824.748,1818.513,1819.888
2022-06-15 11:00:00,1819.864,1824.758,1818.978,1821.188
2022-06-15 12:00:00,1821.238,1823.888,1819.674,1819.724
2022-06-15 13:00:00,1819.688,1821.988,1816.228,1820.858
2022-06-15 14:00:00,1820.828,1839.918,1812.968,1830.608
2022-06-15 15:00:00,1830.648,1841.838,1830.228,1831.548
2022-06-15 16:00:00,1831.518,1835.488,1831.088,1833.508
2022-06-15 18:00:00,1832.246,1835.388,1832.146,1833.408
2022-06-15 19:00:00,1833.408,1835.118,1831.498,1833.708
2022-06-15 20:00:00,1833.708,1836.314,1832.768,1833.988
2022-06-15 21:00:00,1833.988,1834.718,1830.108,1830.788
2022-06-15 22:00:00,1830.814,1832.028,1829.603,1831.708
2022-06-15 23:00:00,1831.748,1833.608,1830.698,1832.598
2022-06-16 00:00:00,1832.598,1832.858,1829.708,1830.918
2022-06-16 01:00:00,1830.938,1833.418,1830.108,1831.148
2022-06-16 02:00:00,1831.268,1832.788,1828.128,1830.048
2022-06-16 03:00:00,1830.028,1830.498,1826.248,1830.128
2022-06-16 04:00:00,1830.148,1833.468,1828.248,1833.338
2022-06-16 05:00:00,1833.358,1835.898,1828.988,1829.868
2022-06-16 06:00:00,1829.908,1831.788,1819.498,1819.583
2022-06-16 07:00:00,1819.663,1823.058,1814.718,1819.013
2022-06-16 08:00:00,1819.058,1833.148,1819.013,1829.338
2022-06-16 09:00:00,1829.318,1832.116,1826.178,1827.894
2022-06-16 10:00:00,1827.904,1833.438,1825.178,1832.348
2022-06-16 11:00:00,1832.383,1846.848,1831.908,1845.188
2022-06-16 12:00:00,1845.206,1852.608,1844.478,1850.128
2022-06-16 13:00:00,1850.238,1851.003,1845.338,1848.124
2022-06-16 14:00:00,1848.068,1849.843,1846.844,1849.213
2022-06-16 15:00:00,1849.243,1852.528,1848.774,1852.048
2022-06-16 16:00:00,1852.103,1857.418,1852.098,1857.208
2022-06-16 18:00:00,1856.663,1857.238,1850.454,1850.598
2022-06-16 19:00:00,1850.598,1851.918,1849.784,1850.634
2022-06-16 20:00:00,1850.638,1851.278,1845.778,1846.508
2022-06-16 21:00:00,1846.563,1847.484,1844.728,1844.998
2022-06-16 22:00:00,1844.914,1846.278,1841.764,1843.668
2022-06-16 23:00:00,1843.668,1844.968,1841.508,1842.063
2022-06-17 00:00:00,1842.063,1845.738,1841.848,1845.413
2022-06-17 01:00:00,1845.408,1847.178,1845.118,1845.218
2022-06-17 02:00:00,1845.248,1847.078,1844.398,1845.038
2022-06-17 03:00:00,1844.978,1849.908,1841.813,1848.613
2022-06-17 04:00:00,1848.613,1851.068,1847.808,1849.921
2022-06-17 05:00:00,1849.878,1852.368,1847.634,1847.798
2022-06-17 06:00:00,1847.758,1848.548,1845.088,1845.158
2022-06-17 07:00:00,1845.134,1848.518,1844.406,1847.848
2022-06-17 08:00:00,1848.008,1852.953,1844.384,1851.228
2022-06-17 09:00:00,1851.218,1851.618,1841.048,1842.024
2022-06-17 10:00:00,1842.024,1843.063,1836.548,1840.288
2022-06-17 11:00:00,1840.288,1844.858,1838.343,1841.038
2022-06-17 12:00:00,1841.078,1842.238,1838.168,1839.328
2022-06-17 13:00:00,1839.298,1841.078,1836.638,1836.893
2022-06-17 14:00:00,1836.943,1839.708,1836.584,1836.588
2022-06-17 15:00:00,1836.584,1837.818,1833.714,1836.838
2022-06-17 16:00:00,1836.848,1841.758,1836.224,1838.778
2022-06-19 18:00:00,1837.448,1840.228,1834.493,1838.843
2022-06-19 19:00:00,1838.823,1839.283,1837.328,1838.318
2022-06-19 20:00:00,1838.318,1840.428,1836.928,1839.678
2022-06-19 21:00:00,1839.648,1841.968,1836.598,1836.738
2022-06-19 22:00:00,1836.718,1843.668,1834.998,1842.228
2022-06-19 23:00:00,1842.198,1845.998,1842.198,1843.728
2022-06-20 00:00:00,1843.738,1844.898,1842.878,1843.213
2022-06-20 01:00:00,1843.178,1844.138,1841.648,1842.188
2022-06-20 02:00:00,1842.188,1844.668,1840.913,1842.598
2022-06-20 03:00:00,1842.598,1844.088,1839.253,1839.914
2022-06-20 04:00:00,1839.914,1841.053,1838.808,1839.598
2022-06-20 05:00:00,1839.598,1843.648,1839.558,1840.628
2022-06-20 06:00:00,1840.628,1841.068,1836.303,1838.933
2022-06-20 07:00:00,1838.933,1839.573,1837.288,1837.908
2022-06-20 08:00:00,1838.014,1840.568,1837.478,1838.883
2022-06-20 09:00:00,1838.883,1843.148,1838.384,1839.253
2022-06-20 10:00:00,1839.208,1839.228,1835.874,1838.263
2022-06-20 11:00:00,1838.248,1839.393,1836.957,1838.118
2022-06-20 12:00:00,1838.118,1838.358,1835.604,1835.693
2022-06-20 13:00:00,1835.713,1837.304,1835.338,1835.524
2022-06-20 14:00:00,1835.553,1837.757,1835.548,1837.718
2022-06-20 18:00:00,1837.963,1838.608,1836.838,1837.928
2022-06-20 19:00:00,1837.914,1839.008,1837.128,1838.988
